,ACTL6A_S5,ADAM9_S2,ADAMTS1_S5,ADCY7_S3,AIMP2_S5,ALKBH7_S5,ALOX5AP_S3,AMPD3_S3,APITD1_S5,APOC1_S3,APOE_S3,APOO_S5,ARHGAP1_S2,ARHGAP15_S3,ARHGDIA_S2,ARRB2_S3,B2M_S3,BCCIP_S5,BRCA2_S5,BRIP1_S5,BSG_S2,BTK_S3,C11orf24_S5,C12orf24_S5,C13orf1_S5,C13orf18_S3,C13orf27_S5,C16orf61_S5,C19orf48_S5,C1orf54_S3,C3AR1_S3,C3orf26_S5,CASP1_S3,CBX1_S5,CCBL2_S5,CCL2_S3,CCL5_S3,CCRL2_S3,CCT5_S5,CD14_S4,CD163_S3,CD19_S4,CD247_S4,CD33_S3,CD37_S4,CD3D_S4,CD3E_S4,CD3G_S4,CD44_S2,CD48_S3,CD52_S3,CD53_S3,CD59_S2,CD79A_S4,CD79B_S4,CD84_S3,CD86_S3,CD8A_S3,CD8B_S4,CD97_S3,CDCA4_S5,CDH6_S2,CDK2_S5,CECR1_S3,CELF2_S3,CENPJ_S5,CENPN_S5,CENPO_S5,CENPW_S5,CEP78_S5,CHEK1_S5,CKLF_S5,COL16A1_S2,COL1A2_S2,COL3A1_S2,COL6A1_S2,COL6A3_S2,COL8A1_S2,COPS6_S5,COQ2_S5,CORO1A_S3,CORO1C_S5,COTL1_S5,COX17_S5,CPEB4_S5,CPVL_S3,CSF1R_S3,CTNNA1_S2,CTNNB1_S2,CTSC_S3,CTSL1_S3,CTSS_S3,CXCL10_S1,CXCR4_S3,CYBB_S3,CYTIP_S3,DAPK1_S3,DBNDD1_S5,DCBLD2_S5,DCK_S5,DCLRE1B_S5,DDX58_S1,DDX60_S1,DHFR_S5,DLEU1_S5,DLEU2_S5,DOCK2_S3,DSP_S2,DUT_S5,DVL1_S2,DVL3_S2,DYNLT1_S5,EBNA1BP2_S5,EFNA5_S2,EIF2AK1_S5,EIF4EBP1_S5,EIF4G1_S5,EMP2_S5,ENO1_S5,EPHA2_S2,EPHB2_S2,EPHB3_S2,EPHB4_S2,ERLIN1_S5,EVI2A_S3,EVI2B_S3,EXOSC8_S5,EZR_S5,F3_S5,FAM167A_S5,FAM89B_S5,FARSA_S5,FARSB_S5,FBXO41_S5,FCER1G_S3,FCGR1A_S3,FCGR2A_S3,FCGR2B_S3,FCGR3A_S3,FGD1_S2,FGL2_S3,FGR_S3,FLI1_S3,FLNC_S5,FMNL1_S3,FN1_S2,FNBP1_S3,FPR3_S3,FYB_S3,GGH_S5,GIMAP4_S3,GLRX3_S5,GNG11_S5,GNPTAB_S3,GPLD1_S5,GPNMB_S3,GSTCD_S5,H2AFZ_S5,HAS2_S5,HAUS1_S5,HCK_S3,HCLS1_S3,HDC_S4,HERC5_S1,HERC6_S1,HLA-DMA_S3,HLA-DRB1_S3,HMGN2_S5,HMHA1_S3,HN1L_S5,HNRNPA2B1_S5,HNRNPR_S5,HSPB11_S5,HSPG2_S2,HYLS1_S5,ICAM1_S2,ID2_S5,ID3_S5,IFI16_S3,IFI27_S1,IFI30_S3,IFI44_S1,IFI44L_S1,IFI6_S1,IFIH1_S1,IFIT1_S1,IFIT2_S1,IFIT3_S1,IFRD2_S5,IGF2R_S2,IGFBP2_S2,IGFBP3_S2,IGFBP4_S2,IGFBP5_S2,IGJ_S4,IKZF1_S3,IL10RA_S3,IL18_S3,IL7R_S3,IMP4_S5,IPO4_S5,ISG15_S1,ITGA3_S2,ITGA4_S2,ITGA5_S2,ITGA6_S5,ITGB2_S2,ITGB3_S2,ITGB5_S2,ITGB8_S2,JUNB_S5,JUP_S2,KIAA0090_S5,KRR1_S5,LAIR1_S3,LAMA4_S2,LAMB1_S2,LAPTM5_S3,LCK_S4,LCP1_S3,LCP2_S3,LHFPL2_S3,LILRB4_S3,LMNB2_S5,LOXL2_S5,LRMP_S3,LRP1_S2,LRRC17_S2,LRRC40_S5,LSM3_S5,LSM4_S5,LST1_S3,LTB_S4,LY86_S3,LYAR_S5,LYN_S3,LYZ_S3,MAGOHB_S5,MAP3K8_S5,MAPRE1_S5,MARCKSL1_S2,MARVELD2_S5,MCM3_S5,MCM7_S5,MCTS1_S5,MERTK_S3,MET_S5,MFSD11_S5,MKKS_S5,MLF1IP_S5,MMP1_S2,MMP11_S2,MMP14_S2,MMP17_S2,MMP19_S2,MMP2_S2,MNAT1_S5,MNDA_S3,MPP1_S3,MRPL12_S5,MRPL37_S5,MRPS16_S5,MRPS28_S5,MRTO4_S5,MS4A1_S4,MSN_S3,MT1F_S5,MT3_S5,MTA1_S2,MTHFD1_S5,MX1_S1,MYBL1_S5,MYBL2_S5,MYCBP_S5,MYL6_S5,MYO1F_S3,NCEH1_S5,NCF2_S3,NCKAP1L_S3,NCLN_S5,NEO1_S2,NID1_S2,NLN_S5,NME1_S5,NOP16_S5,NOTCH2_S2,NPC2_S3,NPL_S3,NRIP3_S5,NUDT1_S5,NUDT15_S5,NUP107_S5,NUP35_S5,NUP85_S5,NUP93_S5,NUPL1_S5,NUTF2_S5,OAS1_S1,OAS2_S1,OAS3_S1,OASL_S1,OSBPL3_S3,PA2G4_S5,PAICS_S5,PAK1_S2,PAK2_S2,PDAP1_S5,PDIA4_S5,PDLIM7_S5,PFKP_S5,PFN1_S5,PGM2_S5,PHF19_S5,PIK3CG_S3,PITPNC1_S5,PLAT_S2,PLAUR_S5,PLCG2_S3,PLEK_S3,PLK4_S5,PLOD2_S5,PNN_S5,PNO1_S5,POLE2_S5,POLR3K_S5,PPIH_S5,PSMA7_S5,PSMC3_S5,PSMD12_S5,PSMD14_S5,PSMD2_S5,PTPLB_S5,PTPRC_S3,PXN_S2,RAB3B_S5,RAC1_S2,RASSF2_S3,RASSF4_S3,RBM14_S5,RFC3_S5,RHOA_S2,RHOB_S2,RHOC_S5,RHOG_S2,RHOQ_S2,RMND5B_S5,RNASE6_S3,RND3_S2,RNF138_S5,RNF41_S5,RPN1_S5,RPP40_S5,RSAD2_S1,RTP4_S1,RUNX3_S3,RUVBL1_S5,SAMD9_S1,SAMHD1_S3,SAMSN1_S3,SAR1A_S5,SAR1B_S5,SDC1_S5,SELL_S3,SELPLG_S3,SEMA3F_S2,SERPINE1_S2,SH2B3_S3,SH3BP5L_S5,SKA1_S5,SKA2_S5,SLC16A1_S5,SLC1A3_S3,SLC25A40_S5,SLC25A5_S5,SLC7A7_S3,SMC2_S5,SMO_S2,SMS_S5,SMURF2_S5,SNRPA_S5,SNRPA1_S5,SNRPB_S5,SNRPC_S5,SNRPD1_S5,SNRPE_S5,SNX17_S5,SP140_S3,SPAG17_S5,SPARC_S2,SRM_S5,STAT1_S1,STK17A_S5,STRA13_S5,SYK_S3,TAGLN_S5,TAP1_S1,TBXAS1_S3,TCEB1_S5,TCF7L2_S2,THBS1_S2,THBS2_S2,TIMP1_S2,TLR2_S3,TMEM130_S5,TNC_S2,TNFAIP3_S3,TNFRSF12A_S5,TNFRSF1A_S2,TNFRSF1B_S3,TNFSF13B_S3,TOMM40_S5,TPI1_S5,TPM1_S5,TPM2_S5,TPM3_S5,TPRKB_S5,TRA2B_S5,TUBA4A_S5,TUBG1_S5,UAP1_S5,UBE2J1_S5,UMPS_S5,UQCR10_S5,USPL1_S5,VCAN_S2,VDAC1_S5,VSIG4_S3,VTA1_S5,WDHD1_S5,WDR54_S5,WDR77_S5,WIPF1_S3,WNT2B_S2,WNT8B_S2,WSB2_S5,ZWILCH_S5,ZYX_S2,MMP3_S2,PLG_S5,RGS8_S5,Subgroup
TCGA.HF.7136.STAD.C1_,0.592349159,0.628634428,0.570785319,0.536637178,0.509823444,0.462217686,0.443087096,0.482923423,0.418518998,0.483556486,0.617153266,0.412636866,0.59552025,0.343120269,0.706499708,0.515854361,0.749576921,0.572826073,0.469485362,0.440091827,0.701961699,0.360756229,0.59570084,0.352769905,0.488102902,0.430014741,0.440764367,0.492212279,0.589628695,0.364874482,0.457536319,0.504977037,0.528101144,0.598946414,0.487121008,0.384863787,0.427733465,0.437407007,0.652019551,0.526987962,0.534493933,0.220399925,0.398773098,0.302042849,0.417436751,0.374023308,0.450183265,0.349288631,0.662444962,0.377648489,0.39464779,0.505515108,0.674875849,0.363840579,0.320489375,0.380941067,0.458060387,0.403967081,0.390566515,0.661163698,0.55385328,0.486202503,0.596906348,0.489766344,0.444824099,0.494160774,0.512026002,0.48401987,0.493850506,0.518844456,0.544763358,0.474145759,0.552463118,0.817480655,0.828242002,0.683099304,0.748416891,0.532299394,0.565391745,0.447785806,0.486435296,0.663891147,0.620924038,0.500846776,0.569665639,0.617581942,0.516956174,0.68553968,0.7358304,0.641315546,0.593463813,0.59680222,0.436180176,0.562461493,0.512289761,0.438850782,0.582167638,0.521822183,0.562838532,0.519070604,0.498883864,0.469997642,0.474953999,0.506005079,0.432973913,0.455300331,0.483402138,0.758124852,0.514664169,0.566738993,0.643152517,0.527388934,0.561177608,0.470301642,0.670856557,0.491744565,0.734113681,0.573356664,0.731690516,0.641576253,0.617565561,0.486054004,0.634558605,0.608452838,0.415756998,0.454978825,0.480169777,0.723486713,0.607333299,0.50001876,0.532493915,0.554216396,0.588359073,0.456136938,0.482849009,0.303157041,0.535867239,0.34185915,0.519292674,0.487561045,0.47534303,0.414761117,0.437079809,0.595786694,0.504936628,0.768610273,0.564816986,0.471460683,0.446345187,0.599548951,0.468671149,0.578280124,0.464849692,0.577990959,0.387623961,0.594369365,0.503273186,0.615078158,0.435281398,0.442332324,0.41362025,0.49391831,0.235243016,0.488019407,0.446853974,0.507046148,0.585114712,0.631750063,0.526324734,0.611415412,0.739796374,0.648075891,0.433004188,0.749130543,0.44416176,0.603335402,0.574346275,0.510795748,0.56871978,0.512639266,0.63612344,0.430729835,0.40871833,0.54583748,0.508425634,0.428740899,0.411316952,0.481193687,0.568002954,0.652882096,0.650478518,0.6297007795009901,0.651140235,0.63473657,0.575034009,0.453536504,0.459899751,0.482680922,0.47469634,0.540338564,0.638420237,0.505944124,0.62907499,0.524057033,0.651524228,0.679661287,0.521656442,0.49599474,0.634362165,0.572470127,0.641448805,0.71280083,0.607587259,0.555948309,0.459347986,0.62693894,0.705469636,0.604882422,0.425655056,0.559809782,0.484284737,0.579128477,0.422281408,0.64018655,0.622999739,0.343441978,0.736341541,0.403944906,0.520569622,0.516145507,0.564983247,0.368922528,0.393497012,0.33317195,0.520755629,0.549602498,0.572285334,0.420090218,0.484411382,0.679813299,0.66428182,0.540070072,0.652641315,0.625287196,0.484106907,0.529546239,0.631398881,0.51558322,0.562398092,0.506001111,0.604966175,0.680147518,0.71203902,0.4191544,0.552994761,0.698267529,0.476535294,0.377159411,0.475683979,0.595247852,0.587755198,0.584067691,0.499250215,0.550940447,0.233823706,0.652856675,0.389927077,0.177080722,0.584286249,0.589584235,0.551980817,0.429114272,0.613716257,0.541822239,0.694249733,0.437954587,0.540707393,0.41318023,0.459421866,0.58504207,0.606662736,0.671105623,0.550261639,0.582170547,0.50672184,0.648094205,0.622883508,0.433957083,0.459345821,0.449391272,0.54137782,0.575704579,0.479437415,0.550503279,0.562269292,0.610117024,0.577100066,0.55170281,0.49601586,0.608997712,0.393214643,0.59265689,0.646187596,0.619062888,0.622467434,0.649176137,0.589910098,0.693666771,0.538196087,0.613832174,0.695712874,0.549417881,0.574885001,0.393680869,0.467092238,0.657331569,0.621144923,0.467349161,0.426860311,0.499244777,0.625540538,0.630866004,0.546167847,0.432834778,0.458013117,0.504194359,0.621591825,0.619510915,0.57809693,0.574801283,0.668210753,0.498813202,0.532903629,0.643651444,0.391760295,0.675447017,0.504434898,0.506022701,0.598649172,0.550306154,0.690927608,0.641858399,0.656417361,0.568906558,0.565277185,0.533914937,0.438851665,0.580550835,0.534340767,0.571924167,0.68758303,0.464292739,0.447901324,0.400309842,0.519981511,0.561282035,0.498724217,0.530763246,0.44065936,0.624764333,0.522937653,0.568047436,0.430539203,0.469804218,0.498229612,0.664672314,0.56818963,0.545430974,0.458460618,0.527098431,0.619796077,0.48192186,0.452953004,0.651203713,0.553278165,0.567418838,0.536547611,0.560589319,0.543580735,0.583369197,0.544010979,0.664142009,0.585123396,0.559290995,0.525059992,0.574227648,0.368595332,0.350153633,0.777942426,0.55655479,0.679271549,0.539662887,0.536860935,0.569563894,0.675156471,0.640680951,0.440206804,0.522542818,0.590055491,0.735841545,0.639975584,0.626626958,0.512195903,0.405045256,0.602634305,0.610226145,0.596246128,0.627732372,0.565366423,0.33574564,0.615397352,0.670632238,0.626321659,0.605512775,0.700802538,0.471088535,0.632704817,0.553129616,0.504991603,0.593148731,0.616020046,0.550497409,0.537972649,0.541293935,0.699665975,0.653250371,0.427263711,0.591351419,0.509112478,0.428890183,0.591240817,0.557670757,0.348505759,0.21001634,0.629422932,0.515652808,0.664830576,0.548405265,0.144131649,0.156692658,C1
TCGA.EW.A1OZ.BRCA.C1_,0.616707551,0.589805879,0.546914715,0.522103124,0.523892866,0.545415692,0.518862114,0.428246143,0.447287266,0.588167354,0.692933587,0.461148124,0.634260812,0.398628942,0.72331242,0.567036061,0.764242725,0.569836061,0.456546481,0.470518556,0.680905759,0.444146547,0.543107276,0.406220024,0.456253281,0.38604392,0.42339943,0.492590275,0.610192747,0.421520513,0.496956841,0.530442106,0.448640593,0.577992838,0.509233824,0.436781678,0.478364984,0.381864731,0.668290032,0.554216209,0.59490584,0.225016711,0.365116167,0.384788258,0.487699322,0.396311557,0.44133162,0.287652251,0.649187828,0.453032637,0.460328782,0.533106065,0.642316883,0.379142684,0.343200963,0.435001191,0.498787114,0.402305385,0.316899881,0.507743737,0.497705408,0.363787192,0.561417463,0.532464905,0.476425851,0.457706193,0.481932392,0.478106098,0.462843017,0.477748346,0.48699364,0.486458869,0.570418138,0.855583808,0.843818726,0.720567979,0.761036031,0.56228189,0.565622759,0.462135162,0.531390657,0.603648795,0.574891058,0.534314104,0.540241083,0.503430035,0.570418138,0.708501973,0.674802389,0.587388291,0.633242106,0.570702766,0.484764596,0.603177174,0.542753329,0.464062228,0.555841019,0.549827489,0.476776629,0.495224791,0.488857632,0.560079293,0.543342125,0.505585488,0.380518924,0.336606746,0.496805929,0.735884626,0.534831139,0.579911775,0.622827508,0.589521093,0.557645876,0.414349954,0.667268747,0.586598792,0.715437506,0.703895926,0.718258814,0.475860244,0.461238543,0.608897481,0.606520858,0.547617893,0.438773496,0.474204243,0.448953208,0.717012573,0.521334109,0.315924652,0.547617893,0.591230888,0.588043907,0.440448436,0.526554412,0.435549256,0.538692527,0.491220661,0.617917174,0.497755015,0.501223138,0.459776004,0.46105757,0.480507945,0.51109647,0.881089244,0.548722018,0.556561741,0.473396148,0.538209991,0.498150283,0.537980048,0.482450803,0.579265898,0.182388885,0.64540399,0.493388905,0.655901831,0.365085537,0.494340076,0.494287605,0.530471081,0.308620674,0.460328782,0.474495609,0.537800618,0.60958679,0.639001585,0.506253388,0.641030923,0.715031318,0.602293813,0.458561359,0.687731131,0.421520513,0.509116231,0.588469539,0.531788659,0.560998401,0.597933217,0.66718788,0.492907842,0.521870111,0.6326722,0.531076058,0.571460613,0.533327507,0.565720235,0.565167224,0.630740733,0.618164351,0.578848668,0.703086291,0.751470272,0.444622916,0.460876321,0.4931221,0.418315745,0.40301477,0.53969608,0.641248143,0.599134918,0.617544417,0.465570244,0.656580209,0.6026929,0.601145052,0.399132215,0.672260857,0.295011468,0.613611117,0.663549541,0.528079201,0.535377679,0.545799586,0.597027996,0.635008569,0.651980234,0.413564035,0.60564306,0.490554866,0.573235776,0.489257897,0.587354005,0.613098281,0.360568612,0.689675605,0.456838558,0.441206181,0.576908682,0.666432993,0.405547233,0.402067051,0.436375607,0.435829401,0.497755015,0.632309342,0.475432614,0.445447949,0.651913255,0.655308948,0.488570157,0.644142205,0.607565059,0.544823899,0.477472378,0.385104634,0.501994962,0.516794996,0.495895476,0.520007592,0.74311606,0.714779471,0.478569215,0.517587366,0.713525107,0.501035623,0.452929457,0.50247434,0.639011323,0.553743733,0.682625685,0.497823393,0.536398388,0.320652454,0.635711504,0.468548555,0.190627472,0.545686889,0.631007057,0.586552699,0.490610654,0.587886221,0.505122193,0.724315058,0.496856275,0.483148012,0.499658129,0.510095396,0.587694359,0.457706193,0.621126713,0.552928295,0.686553429,0.513403329,0.624468624,0.6075253,0.446377397,0.405996564,0.526985214,0.485718605,0.560893055,0.475717965,0.579898731,0.561903334,0.54656012,0.580091504,0.563941826,0.577352593,0.606628827,0.506296497,0.446607642,0.630651591,0.64155155,0.56043444,0.617999745,0.580334389,0.647454616,0.578888095,0.497157332,0.730003479,0.5028858,0.544018032,0.37175176,0.503924785,0.547901231,0.55956088,0.448640593,0.494129918,0.454965487,0.588279509,0.583066956,0.514391784,0.468388091,0.476425851,0.451779712,0.636669793,0.590349512,0.571179085,0.561539547,0.67479455,0.467416792,0.525117098,0.637750256,0.387577768,0.655576449,0.492584799,0.504902126,0.566790142,0.4931221,0.707026723,0.720861778,0.681361293,0.554117794,0.540641523,0.588892536,0.479979381,0.503790216,0.504814004,0.548657596,0.672345381,0.48109738,0.544686516,0.367689983,0.431717335,0.612124029,0.48775779,0.533920589,0.45446261,0.700621978,0.512670716,0.702363497,0.466096973,0.505385101,0.616952786,0.616630343,0.514692747,0.570282526,0.416081471,0.588054991,0.468548555,0.471898679,0.451250001,0.672908482,0.513057354,0.544617674,0.430532267,0.60444415,0.521300439,0.562573436,0.498248735,0.633183119,0.580817272,0.549890686,0.567337371,0.642808112,0.400861389,0.358160724,0.798859165,0.542611186,0.673430437,0.493813467,0.625716506,0.566765634,0.694361498,0.591867724,0.467007504,0.543599355,0.499175756,0.728086586,0.70093961,0.650937002,0.451779712,0.297723308,0.623966013,0.530961307,0.560043664,0.60065275,0.543342125,0.413564035,0.582120209,0.680594487,0.679323626,0.62166073,0.690223709,0.482131332,0.609918639,0.469580928,0.569905063,0.575127753,0.563405097,0.545302347,0.611476331,0.473691185,0.680024054,0.672438181,0.480045559,0.557553396,0.525338027,0.436646491,0.544295514,0.543130808,0.271636495,0.215561609,0.588503202,0.520021651,0.661330832,0.48897231,0.129630028,0.147664886,C1
TCGA.EY.A1GL.UCEC.C1_,0.591583228,0.60137506,0.530573235,0.470163893,0.573793291,0.560062178,0.408029142,0.529846796,0.516928306,0.500290877,0.58680432,0.54467825,0.648067732,0.359732195,0.681754715,0.517025938,0.730112238,0.574642463,0.353472758,0.346295658,0.757502005,0.340852055,0.576803717,0.391686748,0.520466553,0.413557185,0.467843737,0.539299637,0.572039187,0.457813886,0.431429896,0.531229713,0.465408777,0.600833297,0.577294414,0.603047547,0.471983536,0.346295658,0.656959807,0.538439169,0.481349996,0.256228773,0.368661177,0.334727068,0.436594432,0.399240332,0.435770533,0.289956302,0.745727468,0.400107635,0.423034814,0.462123616,0.705886647,0.309750418,0.351195314,0.319557538,0.400107635,0.393686908,0.435770533,0.565244544,0.512027073,0.443445437,0.546448484,0.576167583,0.556192503,0.42666724,0.491535442,0.434110221,0.439758039,0.497540925,0.4608949,0.46039463,0.599672745,0.75060328,0.720565305,0.683876929,0.705628537,0.580477558,0.637245578,0.482484586,0.48935068,0.617779418,0.62151938,0.576709941,0.556759335,0.445870992,0.472575247,0.728024671,0.707597943,0.64919268,0.568704327,0.510149648,0.403431284,0.629954826,0.423570469,0.407292204,0.478826951,0.560455769,0.623083128,0.498474818,0.537976389,0.513919692,0.469122827,0.47546165,0.441555217,0.34496428,0.45886255,0.763528475,0.551383213,0.62658002,0.615981228,0.633511482,0.595252486,0.334727068,0.680699699,0.557110288,0.678922164,0.714835294,0.763620291,0.683194817,0.46848767,0.633097598,0.647782416,0.577060325,0.365282251,0.377592138,0.517921436,0.719419457,0.55876084,0.503628906,0.59380008,0.600574506,0.576733283,0.445870992,0.480188529,0.385144043,0.532401268,0.436184171,0.492714607,0.556085515,0.539402127,0.416720273,0.433648232,0.533205082,0.496348037,0.764601435,0.566328646,0.408755168,0.390655214,0.618554518,0.451607331,0.582933569,0.549277497,0.543492371,0.270206806,0.595651399,0.477780007,0.630065528,0.508634675,0.520834422,0.451305672,0.462365698,0.334727068,0.340852055,0.4017977,0.591945302,0.665118653,0.633878266,0.510149648,0.637442726,0.704504639,0.604757723,0.534107842,0.665569852,0.4017977,0.598709085,0.579000337,0.595539563,0.562157123,0.675498706,0.580668241,0.473738058,0.327727008,0.520170378,0.521417243,0.403431284,0.412232432,0.446542555,0.581433163,0.661672783,0.636267008,0.685167079,0.700786696,0.694628287,0.411556456,0.453956148,0.443799429,0.59872399,0.438595455,0.559864258,0.600551951,0.530991932,0.609653047,0.460417256,0.622680845,0.60727284,0.487699204,0.446207889,0.618813618,0.619061313,0.662820003,0.743633331,0.577083973,0.552938385,0.43277285,0.577454704,0.626554511,0.556512143,0.393686908,0.510693456,0.444499696,0.544497614,0.408029142,0.602148574,0.604143735,0.319557538,0.666142821,0.502470372,0.487505629,0.55637037,0.612694611,0.380240714,0.395608855,0.351195314,0.538897725,0.601047821,0.516388154,0.503836601,0.556935161,0.608929086,0.662815971,0.530573235,0.5835085,0.616962735,0.571154332,0.416103795,0.553594975,0.578572394,0.571442344,0.476875851,0.631933074,0.597018325,0.69242686,0.508386908,0.545260559,0.744117129,0.518277146,0.355649098,0.579667415,0.589568419,0.59752706,0.60243052,0.527474194,0.570065608,0.303997376,0.667527036,0.590231425,0.574846007,0.602162753,0.594751794,0.463322389,0.392697027,0.466084815,0.575254014,0.71377687,0.575547488,0.512982601,0.46848767,0.39835741,0.611785759,0.599170836,0.558007163,0.511851387,0.615804233,0.538846905,0.630302,0.646601691,0.380240714,0.42814524,0.501934458,0.530928216,0.543121537,0.491530028,0.552569941,0.569471275,0.561040229,0.626901193,0.402621295,0.450389335,0.46260659,0.363500888,0.604955779,0.645806049,0.638869312,0.577454704,0.607984234,0.65813663,0.686042341,0.568482969,0.649777304,0.704395507,0.565066511,0.487650296,0.327727008,0.547352833,0.618434627,0.628181762,0.527855473,0.44126645,0.414206312,0.532689893,0.59993603,0.53730017,0.387423414,0.502789002,0.528736675,0.63484058,0.623734604,0.57398603,0.606307969,0.645610891,0.450696667,0.424624644,0.628502919,0.340852055,0.68289188,0.556653579,0.517630421,0.579651712,0.474119485,0.683312251,0.690815791,0.641684296,0.591996959,0.590479603,0.571206814,0.430973851,0.627345632,0.528045584,0.570333376,0.675414257,0.481513982,0.414206312,0.374791988,0.502789002,0.590193077,0.462123616,0.486925335,0.397458298,0.617698111,0.547352833,0.674580246,0.353472758,0.4746865,0.662718604,0.644804696,0.512810136,0.583160508,0.405784088,0.538028014,0.586382502,0.585586696,0.455089667,0.642646918,0.4191116,0.5023637,0.545260559,0.677568159,0.534994282,0.600732689,0.558079884,0.649074871,0.592509174,0.567502568,0.570705844,0.624244166,0.355649098,0.420831568,0.70089507,0.589604695,0.600732689,0.608965626,0.562534315,0.63063103,0.627129199,0.603714624,0.408029142,0.565774914,0.549482248,0.631719721,0.587089699,0.690073337,0.496708888,0.351195314,0.692577335,0.620665839,0.638551511,0.628769116,0.520392677,0.353472758,0.588547996,0.704837572,0.585114099,0.625991323,0.666964663,0.525447385,0.618793627,0.672053537,0.584117341,0.554155338,0.604837256,0.547735461,0.615345497,0.507625284,0.569931146,0.664343,0.415479466,0.571728727,0.461635789,0.519194957,0.564828064,0.537821188,0.370267472,0.256228773,0.626341995,0.500481153,0.650542802,0.602703844,0.236607056,0.236607056,C1
